,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,rt,estimate,control
144,7679,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6204270140642789,0.709156586582514
145,20518,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6238648909400979,1.4247445356693829
146,19718,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.0,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6425633517729488,2.82842712474619
147,185,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.01,0.8,prospective_sensory,False,2.0,0.0,,0.6281645974155583,0.4890223183104433
148,11235,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.0,prospective_sensory,False,0.5,0.0,,0.6244075782129959,2.0
149,13253,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.01,0.8,prospective_sensory,False,1.0,0.0,,0.6241325405473438,0.9948225225075951
150,2212,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.01,0.4,prospective_sensory,False,0.25,0.0,,0.6060263245121591,4.011634059644682
151,2284,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6133075358497502,1.415473414078664
152,2931,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.6101276106928097,3.9942512317088124
153,23669,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6427328076212728,1.4133802723985769
154,979,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.4,prospective_sensory,False,0.25,0.0,,0.6410120720156086,4.0
155,8121,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.629303292077062,1.410942966500673
156,24273,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.0,prospective_sensory,False,4.0,0.0,,0.6292198003613109,0.25
157,10817,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6185985277788927,1.0040426160170355
158,15729,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.0,prospective_sensory,False,2.0,0.0,,0.6103618051102638,0.4990938452303219
159,21975,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6159344408487276,1.4000113019551712
160,12263,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.0,0.8,prospective_sensory,False,1.0,0.0,,0.6356598483416355,1.0
161,14186,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6337552580081244,1.420048382603718
162,11209,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6159559008135771,2.82842712474619
163,21676,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.01,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6159952298761817,2.8379267182103916
164,21780,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.01,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6353977810834218,0.7230156367690521
165,14273,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6466513288326325,0.49924489151288953
166,3902,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.611515718912419,4.0052426266724055
167,17478,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.62349679759721,0.24614087565452697
168,5898,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.0,prospective_sensory,False,0.5,0.0,,0.6256106956950007,1.9968189423564549
169,21390,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.615894922886408,4.0
170,6061,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.005,0.4,prospective_sensory,False,4.0,0.0,,0.6249122063340031,0.23989501903492608
171,2095,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6248005852556002,0.7074181455195085
172,17659,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.6152699081416744,0.5
173,3911,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.01,0.8,prospective_sensory,False,0.25,0.0,,0.5840401318656857,4.0253141998992685
174,6176,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6142135718418367,1.4091815915753796
175,2905,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.005,0.4,prospective_sensory,False,4.0,0.0,,0.6194109140577884,0.2542681461765171
176,8017,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.01,0.4,prospective_sensory,False,4.0,0.0,,0.5974219511473216,0.251981034838079
177,18360,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6272101047901192,0.7071067811865475
178,13403,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.005,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6276437168403367,2.825707577399813
179,17118,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6260073216988852,1.0
180,4509,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6272101047901192,0.7071067811865475
181,992,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.01,0.8,prospective_sensory,False,0.25,0.0,,0.6299862394867843,3.993537354256423
182,5768,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.601333057969515,0.49735184059977655
183,10550,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.5982497082571678,1.4331294928856286
184,20429,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.6384312412796251,3.998533844577828
185,15717,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.0,0.0,prospective_sensory,False,2.0,0.0,,0.6276239338602223,0.5
186,18200,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.8,prospective_sensory,False,4.0,0.0,,0.6203029496173458,0.25
187,15753,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.005,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6310918569706057,0.35751040487101676
188,4118,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.005,0.8,prospective_sensory,False,4.0,0.0,,0.6246000608133471,0.2574826039934782
189,11366,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.01,0.8,prospective_sensory,False,2.0,0.0,,0.5993615496092842,0.5001363096479942
190,7013,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6435948884814372,0.367713311487884
191,7450,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.01,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6165923534164219,0.7224355290818794
192,215,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.01,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6037259646005789,0.3414347342205544
193,4755,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.0,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6185708097954099,0.7071067811865475
194,7349,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.0,0.8,prospective_sensory,False,0.5,0.0,,0.6387842446305818,2.0
195,18780,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.0,prospective_sensory,False,0.5,0.0,,0.6338135736386313,2.0057657351112295
196,16927,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.01,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6576566069211849,0.7089931129002008
197,21173,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.0,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6349495890424837,2.82842712474619
198,16644,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.005,0.0,prospective_sensory,False,1.0,0.0,,0.6311752778303789,1.001066661853107
199,4604,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.005,0.8,prospective_sensory,False,4.0,0.0,,0.6330351666104044,0.2532871301422414
200,13854,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.0,prospective_sensory,False,0.25,0.0,,0.616215910711898,4.0
201,19536,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.8,0.005,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6193849759393196,1.4151731411883028
202,1473,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.6005302733263045,4.002501638562369
203,23721,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.005,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6171009913015705,0.6954773335013574
204,6725,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6350025661885415,0.5
205,7398,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.0,0.0,prospective_sensory,False,1.0,0.0,,0.6260073216988852,1.0
206,7895,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6453377979769471,1.0054047674781599
207,5590,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.0,0.4,prospective_sensory,False,0.25,0.0,,0.5846271077149173,4.0
208,15673,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.005,0.4,prospective_sensory,False,1.0,0.0,,0.6398426543375906,0.9956339723627917
209,1583,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6285840441937182,0.9994628235735419
210,514,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.0,0.0,0.4,prospective_sensory,False,0.3535533905932738,0.0,,0.6242661475164936,2.82842712474619
211,20819,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.8,prospective_sensory,False,2.0,0.0,,0.6302915145624505,0.5
212,1961,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.6358104338347019,3.998294828255549
213,15245,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.8,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6489739837169188,0.5073345896570252
214,16731,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.0,0.01,0.0,prospective_sensory,False,2.8284271247461903,0.0,,0.6298333246155489,0.3546223361932798
215,20272,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6302835141950114,1.4463764873334437
216,5656,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.4,prospective_sensory,False,0.5,0.0,,0.6292952978749522,2.006440597303963
217,2499,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.005,0.0,prospective_sensory,False,0.5,0.0,,0.6293751244721754,1.9983128910042232
218,8580,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6193484156481978,1.9970197529736087
219,16545,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.01,0.0,prospective_sensory,False,0.25,0.0,,0.612796967335918,4.0143241775133
220,13771,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.0,0.4,prospective_sensory,False,2.0,0.0,,0.625589267640836,0.5
221,3963,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.01,0.0,prospective_sensory,False,0.5,0.0,,0.6227692016920411,2.0007309728132063
222,3775,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6253678564865881,0.9972009170672591
223,19344,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.005,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.626788383174349,0.7014792606063768
224,6322,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.4,0.0,0.4,prospective_sensory,False,0.25,0.0,,0.6260903468842884,4.0
225,7588,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.0,0.0,0.4,prospective_sensory,False,0.5,0.0,,0.6305354726747384,2.0
226,1542,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.0,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6273685112664731,1.414213562373095
227,3250,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6351764716478352,1.4116368189421507
228,12492,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6220154425147957,1.4059918940708405
229,4718,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.5928613625101451,1.4187494984595936
230,24020,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.8,0.005,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6262596519976448,0.34750328742870323
231,24033,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.4,0.0,0.0,prospective_sensory,False,4.0,0.0,,0.6332547136699805,0.25
232,11395,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.4,prospective_sensory,False,4.0,0.0,,0.6303555986273044,0.25
233,10848,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.4,0.01,0.0,prospective_sensory,False,1.4142135623730951,0.0,,0.6365847632187146,0.721608841005592
234,3502,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6331030683346935,1.4261767755262222
235,20025,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.0,prospective_sensory,False,0.7071067811865476,0.0,,0.6260781689829948,1.4215984327474553
236,4415,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.005,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6352675152865572,2.8306897004080542
237,13875,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.01,0.0,prospective_sensory,False,0.25,0.0,,0.6198160287934451,3.9973836317850413
238,10786,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6221241691026316,1.4175331749301336
239,22340,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.005,0.8,prospective_sensory,False,4.0,0.0,,0.630098516830552,0.25653398915539
240,17049,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.005,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6178895829619305,2.834325508800232
241,15503,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.8284271247461903,0.4,0.0,0.8,prospective_sensory,False,2.8284271247461903,0.0,,0.6296792218145155,0.35355339059327373
242,5446,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6063055123067165,1.4192424762520437
243,12472,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.8,0.01,0.4,prospective_sensory,False,0.5,0.0,,0.6245751070351937,1.998536237624645
244,11605,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4,0.01,0.4,prospective_sensory,False,2.0,0.0,,0.6387375009237622,0.5191522102054833
245,15409,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.01,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6294622743070779,1.4194941479660341
246,18500,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.4,0.0,0.8,prospective_sensory,False,0.3535533905932738,0.0,,0.6127599152501778,2.82842712474619
247,8873,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6395785764834112,1.0134479365130775
248,7179,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.01,0.0,prospective_sensory,False,1.0,0.0,,0.6189288649852911,0.9953263661390651
249,9353,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.0,0.005,0.8,prospective_sensory,False,1.0,0.0,,0.6307794668105001,1.004733037824753
250,21479,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6383261484385875,1.4194000532474493
251,17648,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.005,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.620946047903133,0.6983538348711938
252,10610,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.8,0.01,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6422291450913142,0.7174597606098194
253,19656,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.0,0.0,prospective_sensory,False,4.0,0.0,,0.6292198003613109,0.25
254,6057,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.0,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.6259073919790292,0.24775918536517855
255,18483,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.6173551997371082,4.005976056382325
256,22693,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.4,0.005,0.4,prospective_sensory,False,0.7071067811865476,0.0,,0.6141263833454262,1.4007719633891187
257,16661,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6379785409266856,0.7071067811865475
258,9364,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6176905232290324,1.0076326923632561
259,20909,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.0,0.005,0.8,prospective_sensory,False,0.25,0.0,,0.5070325417719183,4.000832052501123
260,6706,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.005,0.4,prospective_sensory,False,1.4142135623730951,0.0,,0.6229883821017574,0.7044607655513471
261,22682,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.7071067811865476,0.0,0.0,0.8,prospective_sensory,False,0.7071067811865476,0.0,,0.6242281331444627,1.414213562373095
262,5820,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.005,0.0,prospective_sensory,False,4.0,0.0,,0.6245008220147745,0.24052560196893064
263,14469,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.8,0.01,0.0,prospective_sensory,False,1.0,0.0,,0.6216188721482413,1.0192635574534428
264,17963,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.8,0.0,0.8,prospective_sensory,False,4.0,0.0,,0.6179096717519,0.25
265,13981,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.4,0.01,0.4,prospective_sensory,False,1.0,0.0,,0.6188655302307471,0.9788548146501814
266,22043,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.0,0.005,0.8,prospective_sensory,False,2.0,0.0,,0.6241285338573148,0.5056971193748329
267,23882,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,0.4,0.005,0.8,prospective_sensory,False,0.5,0.0,,0.6024944805240932,2.005180362496017
268,19005,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.3535533905932738,0.8,0.01,0.0,prospective_sensory,False,0.3535533905932738,0.0,,0.6132056272507086,2.814590944856202
269,9017,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.01,0.8,prospective_sensory,False,0.25,0.0,,0.6330237633364924,3.993788048733436
270,12287,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.4142135623730951,0.0,0.0,0.8,prospective_sensory,False,1.4142135623730951,0.0,,0.6087127225827136,0.7071067811865475
271,15324,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,0.8,0.005,0.0,prospective_sensory,False,0.25,0.0,,0.6086247813877789,3.999164019898562
